iso_2_pair,geo_iso_2,partner_iso_2,year,ip_export,is_cfc,cfc_tax,all_tax,geo_gdp,partner_gdp,patent_collab_count,geo_innovation_input,partner_innovation_input,geo_innovation_output,partner_innovation_output
SE-IN,SE,IN,2019,1.3,1,30.0,30.0,531283304459.667,2870504096717.48,62.8,70.4,44.7,56.9,28.5
SI-IN,SI,IN,2019,0.8,1,30.0,30.0,54174227308.8862,2870504096717.48,0.8,54.1,44.7,36.4,28.5
SK-IN,SK,IN,2019,0.8,1,30.0,30.0,105119160234.117,2870504096717.48,4.800000000000001,48.5,44.7,35.6,28.5
SK-IN,SK,IN,2019,0.8,1,30.0,30.0,105119160234.117,2870504096717.48,4.800000000000001,48.5,44.7,35.6,28.5
AT-IS,AT,IS,2019,0.8,1,25.0,25.0,445075391688.156,24836714771.4638,2.8,62.8,59.1,39.1,44.0
AT-IS,AT,IS,2019,0.8,1,25.0,25.0,445075391688.156,24836714771.4638,2.8,62.8,59.1,39.1,44.0
BE-IS,BE,IS,2019,,1,29.58,29.58,533254518108.234,24836714771.4638,1.7999999999999998,60.7,59.1,39.6,44.0
BG-IS,BG,IS,2019,0.8,1,20.0,20.0,68558815111.6199,24836714771.4638,0.8,48.1,59.1,32.6,44.0
CY-IS,CY,IS,2019,0.8,1,20.0,20.0,24949065263.6292,24836714771.4638,0.8,55.5,59.1,41.1,44.0
CZ-IS,CZ,IS,2019,0.8,1,20.0,20.0,250686478649.064,24836714771.4638,0.8,55.4,59.1,43.4,44.0
DE-IS,DE,IS,2019,,1,25.0,25.0,3861123558039.21,24836714771.4638,2.8,65.3,59.1,51.1,44.0
DK-IS,DK,IS,2019,0.8,1,22.0,22.0,350104327658.675,24836714771.4638,2.8,69.3,59.1,47.5,44.0
DK-IS,DK,IS,2019,0.8,1,22.0,22.0,350104327658.675,24836714771.4638,2.8,69.3,59.1,47.5,44.0
EE-IS,EE,IS,2019,0.8,1,20.0,20.0,31471100656.2431,24836714771.4638,0.8,56.1,59.1,43.8,44.0
GR-IS,GR,IS,2019,0.8,1,24.0,24.0,205326724570.227,24836714771.4638,0.8,50.2,59.1,27.6,44.0
FI-IS,FI,IS,2019,0.8,1,20.0,20.0,268966065200.0,24836714771.4638,0.8,68.0,59.1,51.6,44.0
FR-IS,FR,IS,2019,,1,34.43,34.43,2715518274227.45,24836714771.4638,5.800000000000001,63.5,59.1,45.0,44.0
FR-IS,FR,IS,2019,,1,34.43,34.43,2715518274227.45,24836714771.4638,5.800000000000001,63.5,59.1,45.0,44.0
HR-IS,HR,IS,2019,0.8,1,20.0,20.0,60752588976.3175,24836714771.4638,0.8,47.4,59.1,28.3,44.0
HU-IS,HU,IS,2019,0.8,1,20.0,20.0,163503650313.081,24836714771.4638,0.8,50.3,59.1,38.7,44.0
IE-IS,IE,IS,2019,0.8,1,20.0,20.0,398590210120.337,24836714771.4638,1.7999999999999998,62.1,59.1,50.1,44.0
IE-IS,IE,IS,2019,0.8,1,20.0,20.0,398590210120.337,24836714771.4638,2.8,62.1,59.1,50.1,44.0
IT-IS,IT,IS,2019,0.8,1,22.24512,22.24512,2004913357800.0,24836714771.4638,0.8,54.7,59.1,37.9,44.0
LT-IS,LT,IS,2019,0.8,1,20.0,20.0,54639938780.2352,24836714771.4638,0.8,50.6,59.1,32.3,44.0
LV-IS,LV,IS,2019,0.8,1,20.0,20.0,34055464655.3254,24836714771.4638,0.8,51.3,59.1,35.2,44.0
NL-IS,NL,IS,2019,0.8,1,25.0,25.0,907050863145.097,24836714771.4638,3.8,65.4,59.1,57.5,44.0
NL-IS,NL,IS,2019,0.8,1,25.0,25.0,907050863145.097,24836714771.4638,3.8,65.4,59.1,57.5,44.0
PL-IS,PL,IS,2019,0.8,1,20.0,20.0,595862086928.211,24836714771.4638,0.8,51.0,59.1,31.7,44.0
RO-IS,RO,IS,2019,0.8,1,20.0,20.0,249696854574.199,24836714771.4638,0.8,45.5,59.1,28.0,44.0
SE-IS,SE,IS,2019,0.8,1,20.0,20.0,531283304459.667,24836714771.4638,5.800000000000001,70.4,59.1,56.9,44.0
SE-IS,SE,IS,2019,0.8,1,20.0,20.0,531283304459.667,24836714771.4638,5.800000000000001,70.4,59.1,56.9,44.0
SI-IS,SI,IS,2019,0.8,1,20.0,20.0,54174227308.8862,24836714771.4638,0.8,54.1,59.1,36.4,44.0
SK-IS,SK,IS,2019,0.8,1,21.0,21.0,105119160234.117,24836714771.4638,0.8,48.5,59.1,35.6,44.0
AT-IT,AT,IT,2019,0.8,1,27.8064,27.8064,445075391688.156,2004913357800.0,98.80000000000001,62.8,54.7,39.1,37.9
AT-IT,AT,IT,2019,0.8,1,27.8064,27.8064,445075391688.156,2004913357800.0,95.80000000000001,62.8,54.7,39.1,37.9
BE-IT,BE,IT,2019,,1,29.58,29.58,533254518108.234,2004913357800.0,108.80000000000001,60.7,54.7,39.6,37.9
BE-IT,BE,IT,2019,,1,29.58,29.58,533254518108.234,2004913357800.0,99.80000000000001,60.7,54.7,39.6,37.9
BG-IT,BG,IT,2019,0.8,1,27.8064,27.8064,68558815111.6199,2004913357800.0,1.7999999999999998,48.1,54.7,32.6,37.9
BG-IT,BG,IT,2019,0.8,1,27.8064,27.8064,68558815111.6199,2004913357800.0,1.7999999999999998,48.1,54.7,32.6,37.9
CY-IT,CY,IT,2019,0.8,1,27.8064,27.8064,24949065263.6292,2004913357800.0,0.8,55.5,54.7,41.1,37.9
CZ-IT,CZ,IT,2019,0.8,1,27.8064,27.8064,250686478649.064,2004913357800.0,8.8,55.4,54.7,43.4,37.9
CZ-IT,CZ,IT,2019,0.8,1,27.8064,27.8064,250686478649.064,2004913357800.0,9.8,55.4,54.7,43.4,37.9
DE-IT,DE,IT,2019,0.8,1,27.8064,27.8064,3861123558039.21,2004913357800.0,604.8,65.3,54.7,51.1,37.9
DE-IT,DE,IT,2019,0.8,1,27.8064,27.8064,3861123558039.21,2004913357800.0,558.8,65.3,54.7,51.1,37.9
DK-IT,DK,IT,2019,0.8,1,27.8064,27.8064,350104327658.675,2004913357800.0,36.8,69.3,54.7,47.5,37.9
DK-IT,DK,IT,2019,0.8,1,27.8064,27.8064,350104327658.675,2004913357800.0,42.8,69.3,54.7,47.5,37.9
EE-IT,EE,IT,2019,0.8,1,27.8064,27.8064,31471100656.2431,2004913357800.0,2.8,56.1,54.7,43.8,37.9
EE-IT,EE,IT,2019,0.8,1,27.8064,27.8064,31471100656.2431,2004913357800.0,2.8,56.1,54.7,43.8,37.9
GR-IT,GR,IT,2019,0.8,1,27.8064,27.8064,205326724570.227,2004913357800.0,22.799999999999997,50.2,54.7,27.6,37.9
GR-IT,GR,IT,2019,0.8,1,27.8064,27.8064,205326724570.227,2004913357800.0,22.799999999999997,50.2,54.7,27.6,37.9
FI-IT,FI,IT,2019,,1,27.8064,27.8064,268966065200.0,2004913357800.0,19.799999999999997,68.0,54.7,51.6,37.9
FI-IT,FI,IT,2019,,1,27.8064,27.8064,268966065200.0,2004913357800.0,14.8,68.0,54.7,51.6,37.9
FR-IT,FR,IT,2019,,1,34.43,34.43,2715518274227.45,2004913357800.0,385.79999999999995,63.5,54.7,45.0,37.9
FR-IT,FR,IT,2019,,1,34.43,34.43,2715518274227.45,2004913357800.0,372.79999999999995,63.5,54.7,45.0,37.9
HR-IT,HR,IT,2019,0.8,1,27.8064,27.8064,60752588976.3175,2004913357800.0,2.8,47.4,54.7,28.3,37.9
HR-IT,HR,IT,2019,0.8,1,27.8064,27.8064,60752588976.3175,2004913357800.0,2.8,47.4,54.7,28.3,37.9
HU-IT,HU,IT,2019,0.8,1,27.8064,27.8064,163503650313.081,2004913357800.0,10.8,50.3,54.7,38.7,37.9
HU-IT,HU,IT,2019,0.8,1,27.8064,27.8064,163503650313.081,2004913357800.0,10.8,50.3,54.7,38.7,37.9
IE-IT,IE,IT,2019,0.8,1,27.8064,27.8064,398590210120.337,2004913357800.0,25.799999999999997,62.1,54.7,50.1,37.9
IE-IT,IE,IT,2019,0.8,1,27.8064,27.8064,398590210120.337,2004913357800.0,22.799999999999997,62.1,54.7,50.1,37.9
LT-IT,LT,IT,2019,,1,27.8064,27.8064,54639938780.2352,2004913357800.0,1.7999999999999998,50.6,54.7,32.3,37.9
LV-IT,LV,IT,2019,0.8,1,27.8064,27.8064,34055464655.3254,2004913357800.0,0.8,51.3,54.7,35.2,37.9
NL-IT,NL,IT,2019,,1,27.8064,27.8064,907050863145.097,2004913357800.0,104.80000000000001,65.4,54.7,57.5,37.9
NL-IT,NL,IT,2019,,1,27.8064,27.8064,907050863145.097,2004913357800.0,102.80000000000001,65.4,54.7,57.5,37.9
PL-IT,PL,IT,2019,4.1,1,27.8064,27.8064,595862086928.211,2004913357800.0,24.799999999999997,51.0,54.7,31.7,37.9
PL-IT,PL,IT,2019,4.1,1,27.8064,27.8064,595862086928.211,2004913357800.0,26.799999999999997,51.0,54.7,31.7,37.9
RO-IT,RO,IT,2019,0.8,1,27.8064,27.8064,249696854574.199,2004913357800.0,16.799999999999997,45.5,54.7,28.0,37.9
RO-IT,RO,IT,2019,0.8,1,27.8064,27.8064,249696854574.199,2004913357800.0,14.8,45.5,54.7,28.0,37.9
SE-IT,SE,IT,2019,0.8,1,27.8064,27.8064,531283304459.667,2004913357800.0,125.80000000000001,70.4,54.7,56.9,37.9
SE-IT,SE,IT,2019,0.8,1,27.8064,27.8064,531283304459.667,2004913357800.0,128.8,70.4,54.7,56.9,37.9
SI-IT,SI,IT,2019,0.8,1,27.8064,27.8064,54174227308.8862,2004913357800.0,5.800000000000001,54.1,54.7,36.4,37.9
SI-IT,SI,IT,2019,0.8,1,27.8064,27.8064,54174227308.8862,2004913357800.0,5.800000000000001,54.1,54.7,36.4,37.9
SK-IT,SK,IT,2019,0.8,1,27.8064,27.8064,105119160234.117,2004913357800.0,1.7999999999999998,48.5,54.7,35.6,37.9
SK-IT,SK,IT,2019,0.8,1,27.8064,27.8064,105119160234.117,2004913357800.0,2.8,48.5,54.7,35.6,37.9
AT-JP,AT,JP,2019,0.8,1,29.74,29.74,445075391688.156,5064872875604.59,21.799999999999997,62.8,65.0,39.1,44.3
AT-JP,AT,JP,2019,0.8,1,29.74,29.74,445075391688.156,5064872875604.59,19.799999999999997,62.8,65.0,39.1,44.3
BE-JP,BE,JP,2019,,1,29.74,29.74,533254518108.234,5064872875604.59,84.80000000000001,60.7,65.0,39.6,44.3
BE-JP,BE,JP,2019,,1,29.74,29.74,533254518108.234,5064872875604.59,88.80000000000001,60.7,65.0,39.6,44.3
BG-JP,BG,JP,2019,0.8,1,29.74,29.74,68558815111.6199,5064872875604.59,7.800000000000001,48.1,65.0,32.6,44.3
BG-JP,BG,JP,2019,0.8,1,29.74,29.74,68558815111.6199,5064872875604.59,9.8,48.1,65.0,32.6,44.3
CY-JP,CY,JP,2019,0.8,1,29.74,29.74,24949065263.6292,5064872875604.59,3.8,55.5,65.0,41.1,44.3
CY-JP,CY,JP,2019,0.8,1,29.74,29.74,24949065263.6292,5064872875604.59,1.7999999999999998,55.5,65.0,41.1,44.3
CZ-JP,CZ,JP,2019,0.8,1,29.74,29.74,250686478649.064,5064872875604.59,3.8,55.4,65.0,43.4,44.3
CZ-JP,CZ,JP,2019,0.8,1,29.74,29.74,250686478649.064,5064872875604.59,3.8,55.4,65.0,43.4,44.3
DE-JP,DE,JP,2019,0.8,1,29.74,29.74,3861123558039.21,5064872875604.59,569.8,65.3,65.0,51.1,44.3
DE-JP,DE,JP,2019,0.8,1,29.74,29.74,3861123558039.21,5064872875604.59,597.8,65.3,65.0,51.1,44.3
DK-JP,DK,JP,2019,0.9,1,29.74,29.74,350104327658.675,5064872875604.59,32.8,69.3,65.0,47.5,44.3
DK-JP,DK,JP,2019,0.9,1,29.74,29.74,350104327658.675,5064872875604.59,32.8,69.3,65.0,47.5,44.3
EE-JP,EE,JP,2019,0.8,1,29.74,29.74,31471100656.2431,5064872875604.59,0.8,56.1,65.0,43.8,44.3
GR-JP,GR,JP,2019,0.8,1,29.74,29.74,205326724570.227,5064872875604.59,1.7999999999999998,50.2,65.0,27.6,44.3
GR-JP,GR,JP,2019,0.8,1,29.74,29.74,205326724570.227,5064872875604.59,1.7999999999999998,50.2,65.0,27.6,44.3
FI-JP,FI,JP,2019,0.8,1,29.74,29.74,268966065200.0,5064872875604.59,62.8,68.0,65.0,51.6,44.3
FI-JP,FI,JP,2019,0.8,1,29.74,29.74,268966065200.0,5064872875604.59,63.8,68.0,65.0,51.6,44.3
FR-JP,FR,JP,2019,,1,34.43,34.43,2715518274227.45,5064872875604.59,183.8,63.5,65.0,45.0,44.3
FR-JP,FR,JP,2019,,1,34.43,34.43,2715518274227.45,5064872875604.59,196.8,63.5,65.0,45.0,44.3
HR-JP,HR,JP,2019,0.8,1,29.74,29.74,60752588976.3175,5064872875604.59,5.800000000000001,47.4,65.0,28.3,44.3
HR-JP,HR,JP,2019,0.8,1,29.74,29.74,60752588976.3175,5064872875604.59,5.800000000000001,47.4,65.0,28.3,44.3
HU-JP,HU,JP,2019,0.8,1,29.74,29.74,163503650313.081,5064872875604.59,8.8,50.3,65.0,38.7,44.3
HU-JP,HU,JP,2019,0.8,1,29.74,29.74,163503650313.081,5064872875604.59,8.8,50.3,65.0,38.7,44.3
IE-JP,IE,JP,2019,0.8,1,29.74,29.74,398590210120.337,5064872875604.59,14.8,62.1,65.0,50.1,44.3
IE-JP,IE,JP,2019,0.8,1,29.74,29.74,398590210120.337,5064872875604.59,10.8,62.1,65.0,50.1,44.3
IT-JP,IT,JP,2019,0.8,1,29.74,29.74,2004913357800.0,5064872875604.59,62.8,54.7,65.0,37.9,44.3
IT-JP,IT,JP,2019,0.8,1,29.74,29.74,2004913357800.0,5064872875604.59,58.8,54.7,65.0,37.9,44.3
LT-JP,LT,JP,2019,,1,29.74,29.74,54639938780.2352,5064872875604.59,0.8,50.6,65.0,32.3,44.3
LV-JP,LV,JP,2019,0.8,1,29.74,29.74,34055464655.3254,5064872875604.59,0.8,51.3,65.0,35.2,44.3
PL-JP,PL,JP,2019,0.8,1,29.74,29.74,595862086928.211,5064872875604.59,5.800000000000001,51.0,65.0,31.7,44.3
PL-JP,PL,JP,2019,0.8,1,29.74,29.74,595862086928.211,5064872875604.59,7.800000000000001,51.0,65.0,31.7,44.3
RO-JP,RO,JP,2019,0.8,1,29.74,29.74,249696854574.199,5064872875604.59,2.8,45.5,65.0,28.0,44.3
RO-JP,RO,JP,2019,0.8,1,29.74,29.74,249696854574.199,5064872875604.59,5.800000000000001,45.5,65.0,28.0,44.3
SE-JP,SE,JP,2019,0.8,1,29.74,29.74,531283304459.667,5064872875604.59,42.8,70.4,65.0,56.9,44.3
SE-JP,SE,JP,2019,0.8,1,29.74,29.74,531283304459.667,5064872875604.59,44.8,70.4,65.0,56.9,44.3
SI-JP,SI,JP,2019,0.8,1,29.74,29.74,54174227308.8862,5064872875604.59,0.8,54.1,65.0,36.4,44.3
SK-JP,SK,JP,2019,0.8,1,29.74,29.74,105119160234.117,5064872875604.59,2.8,48.5,65.0,35.6,44.3
SK-JP,SK,JP,2019,0.8,1,29.74,29.74,105119160234.117,5064872875604.59,4.800000000000001,48.5,65.0,35.6,44.3
AT-KR,AT,KR,2019,0.8,1,27.5,27.5,445075391688.156,1646739219509.89,6.800000000000001,62.8,65.9,39.1,47.2
AT-KR,AT,KR,2019,0.8,1,27.5,27.5,445075391688.156,1646739219509.89,6.800000000000001,62.8,65.9,39.1,47.2
BE-KR,BE,KR,2019,,1,29.58,29.58,533254518108.234,1646739219509.89,25.799999999999997,60.7,65.9,39.6,47.2
BE-KR,BE,KR,2019,,1,29.58,29.58,533254518108.234,1646739219509.89,25.799999999999997,60.7,65.9,39.6,47.2
BG-KR,BG,KR,2019,0.8,1,27.5,27.5,68558815111.6199,1646739219509.89,0.8,48.1,65.9,32.6,47.2
CY-KR,CY,KR,2019,0.8,1,27.5,27.5,24949065263.6292,1646739219509.89,0.8,55.5,65.9,41.1,47.2
CZ-KR,CZ,KR,2019,0.8,1,27.5,27.5,250686478649.064,1646739219509.89,2.8,55.4,65.9,43.4,47.2
CZ-KR,CZ,KR,2019,0.8,1,27.5,27.5,250686478649.064,1646739219509.89,2.8,55.4,65.9,43.4,47.2
DE-KR,DE,KR,2019,,1,27.5,27.5,3861123558039.21,1646739219509.89,189.8,65.3,65.9,51.1,47.2
DE-KR,DE,KR,2019,,1,27.5,27.5,3861123558039.21,1646739219509.89,212.8,65.3,65.9,51.1,47.2
DK-KR,DK,KR,2019,0.8,1,27.5,27.5,350104327658.675,1646739219509.89,7.800000000000001,69.3,65.9,47.5,47.2
DK-KR,DK,KR,2019,0.8,1,27.5,27.5,350104327658.675,1646739219509.89,5.800000000000001,69.3,65.9,47.5,47.2
EE-KR,EE,KR,2019,0.8,1,27.5,27.5,31471100656.2431,1646739219509.89,0.8,56.1,65.9,43.8,47.2
GR-KR,GR,KR,2019,0.8,1,27.5,27.5,205326724570.227,1646739219509.89,2.8,50.2,65.9,27.6,47.2
FI-KR,FI,KR,2019,1.7999999999999998,1,27.5,27.5,268966065200.0,1646739219509.89,12.8,68.0,65.9,51.6,47.2
FI-KR,FI,KR,2019,1.7999999999999998,1,27.5,27.5,268966065200.0,1646739219509.89,11.8,68.0,65.9,51.6,47.2
FR-KR,FR,KR,2019,,1,34.43,34.43,2715518274227.45,1646739219509.89,109.80000000000001,63.5,65.9,45.0,47.2
FR-KR,FR,KR,2019,,1,34.43,34.43,2715518274227.45,1646739219509.89,105.80000000000001,63.5,65.9,45.0,47.2
HR-KR,HR,KR,2019,0.8,1,27.5,27.5,60752588976.3175,1646739219509.89,1.7999999999999998,47.4,65.9,28.3,47.2
HR-KR,HR,KR,2019,0.8,1,27.5,27.5,60752588976.3175,1646739219509.89,1.7999999999999998,47.4,65.9,28.3,47.2
HU-KR,HU,KR,2019,0.8,1,27.5,27.5,163503650313.081,1646739219509.89,0.8,50.3,65.9,38.7,47.2
IE-KR,IE,KR,2019,0.8,1,27.5,27.5,398590210120.337,1646739219509.89,2.8,62.1,65.9,50.1,47.2
IE-KR,IE,KR,2019,0.8,1,27.5,27.5,398590210120.337,1646739219509.89,2.8,62.1,65.9,50.1,47.2
IT-KR,IT,KR,2019,0.8,1,27.5,27.5,2004913357800.0,1646739219509.89,9.8,54.7,65.9,37.9,47.2
IT-KR,IT,KR,2019,0.8,1,27.5,27.5,2004913357800.0,1646739219509.89,14.8,54.7,65.9,37.9,47.2
LT-KR,LT,KR,2019,,1,27.5,27.5,54639938780.2352,1646739219509.89,0.8,50.6,65.9,32.3,47.2
LV-KR,LV,KR,2019,0.8,1,27.5,27.5,34055464655.3254,1646739219509.89,0.8,51.3,65.9,35.2,47.2
NL-KR,NL,KR,2019,0.8,1,27.5,27.5,907050863145.097,1646739219509.89,85.80000000000001,65.4,65.9,57.5,47.2
NL-KR,NL,KR,2019,0.8,1,27.5,27.5,907050863145.097,1646739219509.89,93.80000000000001,65.4,65.9,57.5,47.2
PL-KR,PL,KR,2019,1.3,1,27.5,27.5,595862086928.211,1646739219509.89,7.800000000000001,51.0,65.9,31.7,47.2
PL-KR,PL,KR,2019,1.3,1,27.5,27.5,595862086928.211,1646739219509.89,8.8,51.0,65.9,31.7,47.2
RO-KR,RO,KR,2019,0.8,1,27.5,27.5,249696854574.199,1646739219509.89,2.8,45.5,65.9,28.0,47.2
RO-KR,RO,KR,2019,0.8,1,27.5,27.5,249696854574.199,1646739219509.89,2.8,45.5,65.9,28.0,47.2
SE-KR,SE,KR,2019,0.8,1,27.5,27.5,531283304459.667,1646739219509.89,7.800000000000001,70.4,65.9,56.9,47.2
SE-KR,SE,KR,2019,0.8,1,27.5,27.5,531283304459.667,1646739219509.89,14.8,70.4,65.9,56.9,47.2
SI-KR,SI,KR,2019,0.8,1,27.5,27.5,54174227308.8862,1646739219509.89,0.8,54.1,65.9,36.4,47.2
SK-KR,SK,KR,2019,0.8,1,27.5,27.5,105119160234.117,1646739219509.89,0.8,48.5,65.9,35.6,47.2
AT-LI,AT,LI,2019,0.8,1,25.0,25.0,445075391688.156,6127368551.036707,132.8,62.8,4.050000000000001,39.1,12.5
AT-LI,AT,LI,2019,0.8,1,25.0,25.0,445075391688.156,6127368551.036707,123.80000000000001,62.8,4.050000000000001,39.1,12.5
BE-LI,BE,LI,2019,,1,29.58,29.58,533254518108.234,6127368551.036707,0.8,60.7,4.050000000000001,39.6,12.5
BG-LI,BG,LI,2019,0.8,1,12.5,12.5,68558815111.6199,6127368551.036707,0.8,48.1,4.050000000000001,32.6,12.5
CY-LI,CY,LI,2019,0.8,1,12.5,12.5,24949065263.6292,6127368551.036707,0.8,55.5,4.050000000000001,41.1,12.5
CZ-LI,CZ,LI,2019,0.8,1,19.0,19.0,250686478649.064,6127368551.036707,0.8,55.4,4.050000000000001,43.4,12.5
DE-LI,DE,LI,2019,0.8,1,25.0,25.0,3861123558039.21,6127368551.036707,50.8,65.3,4.050000000000001,51.1,12.5
DE-LI,DE,LI,2019,0.8,1,25.0,25.0,3861123558039.21,6127368551.036707,47.8,65.3,4.050000000000001,51.1,12.5
DK-LI,DK,LI,2019,0.8,1,22.0,22.0,350104327658.675,6127368551.036707,0.8,69.3,4.050000000000001,47.5,12.5
EE-LI,EE,LI,2019,0.8,1,16.0,16.0,31471100656.2431,6127368551.036707,0.8,56.1,4.050000000000001,43.8,12.5
GR-LI,GR,LI,2019,0.8,1,24.0,24.0,205326724570.227,6127368551.036707,0.8,50.2,4.050000000000001,27.6,12.5
FI-LI,FI,LI,2019,0.8,1,16.0,16.0,268966065200.0,6127368551.036707,0.8,68.0,4.050000000000001,51.6,12.5
FR-LI,FR,LI,2019,,1,34.43,34.43,2715518274227.45,6127368551.036707,1.7999999999999998,63.5,4.050000000000001,45.0,12.5
FR-LI,FR,LI,2019,,1,34.43,34.43,2715518274227.45,6127368551.036707,1.7999999999999998,63.5,4.050000000000001,45.0,12.5
HR-LI,HR,LI,2019,0.8,1,18.0,18.0,60752588976.3175,6127368551.036707,0.8,47.4,4.050000000000001,28.3,12.5
HU-LI,HU,LI,2019,0.8,1,12.5,12.5,163503650313.081,6127368551.036707,1.7999999999999998,50.3,4.050000000000001,38.7,12.5
IE-LI,IE,LI,2019,0.8,1,12.5,12.5,398590210120.337,6127368551.036707,0.8,62.1,4.050000000000001,50.1,12.5
IT-LI,IT,LI,2019,0.8,1,22.24512,22.24512,2004913357800.0,6127368551.036707,6.800000000000001,54.7,4.050000000000001,37.9,12.5
IT-LI,IT,LI,2019,0.8,1,22.24512,22.24512,2004913357800.0,6127368551.036707,7.800000000000001,54.7,4.050000000000001,37.9,12.5
LT-LI,LT,LI,2019,0.8,1,15.0,15.0,54639938780.2352,6127368551.036707,0.8,50.6,4.050000000000001,32.3,12.5
LV-LI,LV,LI,2019,0.8,1,16.0,16.0,34055464655.3254,6127368551.036707,0.8,51.3,4.050000000000001,35.2,12.5
NL-LI,NL,LI,2019,0.8,1,25.0,25.0,907050863145.097,6127368551.036707,0.8,65.4,4.050000000000001,57.5,12.5
PL-LI,PL,LI,2019,0.8,1,15.200000000000001,15.200000000000001,595862086928.211,6127368551.036707,0.8,51.0,4.050000000000001,31.7,12.5
RO-LI,RO,LI,2019,0.8,1,16.0,16.0,249696854574.199,6127368551.036707,0.8,45.5,4.050000000000001,28.0,12.5
SE-LI,SE,LI,2019,0.8,1,17.12,17.12,531283304459.667,6127368551.036707,3.8,70.4,4.050000000000001,56.9,12.5
SE-LI,SE,LI,2019,0.8,1,17.12,17.12,531283304459.667,6127368551.036707,3.8,70.4,4.050000000000001,56.9,12.5
SI-LI,SI,LI,2019,0.8,1,19.0,19.0,54174227308.8862,6127368551.036707,0.8,54.1,4.050000000000001,36.4,12.5
SK-LI,SK,LI,2019,0.8,1,21.0,21.0,105119160234.117,6127368551.036707,0.8,48.5,4.050000000000001,35.6,12.5
AT-LT,AT,LT,2019,0.8,1,25.0,25.0,445075391688.156,54639938780.2352,0.8,62.8,50.6,39.1,32.3
BE-LT,BE,LT,2019,,1,29.58,29.58,533254518108.234,54639938780.2352,0.8,60.7,50.6,39.6,32.3
BG-LT,BG,LT,2019,0.8,1,15.0,15.0,68558815111.6199,54639938780.2352,0.8,48.1,50.6,32.6,32.3
CY-LT,CY,LT,2019,0.8,1,15.0,15.0,24949065263.6292,54639938780.2352,0.8,55.5,50.6,41.1,32.3
CZ-LT,CZ,LT,2019,0.8,1,19.0,19.0,250686478649.064,54639938780.2352,0.8,55.4,50.6,43.4,32.3
DE-LT,DE,LT,2019,0.8,1,25.0,25.0,3861123558039.21,54639938780.2352,5.800000000000001,65.3,50.6,51.1,32.3
DE-LT,DE,LT,2019,0.8,1,25.0,25.0,3861123558039.21,54639938780.2352,6.800000000000001,65.3,50.6,51.1,32.3
DK-LT,DK,LT,2019,0.8,1,22.0,22.0,350104327658.675,54639938780.2352,0.8,69.3,50.6,47.5,32.3
EE-LT,EE,LT,2019,0.8,1,15.0,15.0,31471100656.2431,54639938780.2352,0.8,56.1,50.6,43.8,32.3
GR-LT,GR,LT,2019,0.8,1,24.0,24.0,205326724570.227,54639938780.2352,0.8,50.2,50.6,27.6,32.3
FI-LT,FI,LT,2019,0.8,1,16.0,16.0,268966065200.0,54639938780.2352,3.8,68.0,50.6,51.6,32.3
FI-LT,FI,LT,2019,0.8,1,16.0,16.0,268966065200.0,54639938780.2352,3.8,68.0,50.6,51.6,32.3
FR-LT,FR,LT,2019,,1,34.43,34.43,2715518274227.45,54639938780.2352,0.8,63.5,50.6,45.0,32.3
HR-LT,HR,LT,2019,0.8,1,18.0,18.0,60752588976.3175,54639938780.2352,0.8,47.4,50.6,28.3,32.3
HU-LT,HU,LT,2019,0.8,1,15.0,15.0,163503650313.081,54639938780.2352,0.8,50.3,50.6,38.7,32.3
IE-LT,IE,LT,2019,0.8,1,15.0,15.0,398590210120.337,54639938780.2352,0.8,62.1,50.6,50.1,32.3
IT-LT,IT,LT,2019,0.8,1,22.24512,22.24512,2004913357800.0,54639938780.2352,1.7999999999999998,54.7,50.6,37.9,32.3
LV-LT,LV,LT,2019,0.8,1,16.0,16.0,34055464655.3254,54639938780.2352,0.8,51.3,50.6,35.2,32.3
NL-LT,NL,LT,2019,0.8,1,25.0,25.0,907050863145.097,54639938780.2352,0.8,65.4,50.6,57.5,32.3
PL-LT,PL,LT,2019,0.8,1,15.200000000000001,15.200000000000001,595862086928.211,54639938780.2352,0.8,51.0,50.6,31.7,32.3
RO-LT,RO,LT,2019,0.8,1,16.0,16.0,249696854574.199,54639938780.2352,0.8,45.5,50.6,28.0,32.3
SE-LT,SE,LT,2019,0.8,1,17.12,17.12,531283304459.667,54639938780.2352,2.8,70.4,50.6,56.9,32.3
SE-LT,SE,LT,2019,0.8,1,17.12,17.12,531283304459.667,54639938780.2352,2.8,70.4,50.6,56.9,32.3
SI-LT,SI,LT,2019,0.8,1,19.0,19.0,54174227308.8862,54639938780.2352,0.8,54.1,50.6,36.4,32.3
SK-LT,SK,LT,2019,0.8,1,21.0,21.0,105119160234.117,54639938780.2352,0.8,48.5,50.6,35.6,32.3
AT-LU,AT,LU,2019,0.8,1,25.0,25.0,445075391688.156,71104919108.1411,5.800000000000001,62.8,57.7,39.1,49.2
AT-LU,AT,LU,2019,0.8,1,25.0,25.0,445075391688.156,71104919108.1411,5.800000000000001,62.8,57.7,39.1,49.2
BE-LU,BE,LU,2019,,1,29.58,29.58,533254518108.234,71104919108.1411,61.8,60.7,57.7,39.6,49.2
BE-LU,BE,LU,2019,,1,29.58,29.58,533254518108.234,71104919108.1411,68.80000000000001,60.7,57.7,39.6,49.2
